investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV002267,10/28/2024,120507,SIP,13867,Haryana,Faridabad,B30,18-25,Male,4.7,Cheque,Verified
INV000931,10/28/2024,119094,Lumpsum,276915,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,UPI,Verified
INV002267,10/28/2024,100033,Lumpsum,243749,Haryana,Faridabad,B30,18-25,Male,4.7,Cheque,Verified
INV000981,10/28/2024,101208,Lumpsum,261511,West Bengal,Kolkata,T30,36-45,Female,59.7,Net Banking,Pending
INV003421,10/28/2024,100033,Redemption,311324,Telangana,Hyderabad,T30,26-35,Male,12.4,Mandate,Pending
INV001612,10/28/2024,148569,SIP,1112,Haryana,Gurugram,T30,26-35,Female,12,UPI,Verified
INV001685,10/28/2024,120843,SIP,834,Punjab,Amritsar,B30,26-35,Male,14.5,Cheque,Verified
INV004179,10/28/2024,101206,Lumpsum,200852,Maharashtra,Pune,T30,26-35,Female,19.3,Mandate,Verified
INV000971,10/28/2024,120506,SIP,2411,Maharashtra,Mumbai,T30,36-45,Male,42.2,Net Banking,Verified
INV002689,10/28/2024,120841,SIP,58833,Madhya Pradesh,Bhopal,B30,26-35,Male,7.4,Mandate,Verified
INV004430,10/28/2024,119551,SIP,4815,Delhi,Noida,T30,56+,Male,26.4,Mandate,Verified
INV002523,10/28/2024,119598,SIP,1794,Telangana,Hyderabad,T30,46-55,Female,57.2,Net Banking,Verified
INV001591,10/28/2024,120505,Lumpsum,286717,Rajasthan,Jaipur,T30,56+,Male,28.1,UPI,Pending
INV003279,10/28/2024,102887,SIP,944,Rajasthan,Jaipur,T30,46-55,Female,19.4,UPI,Verified
INV002553,10/28/2024,119092,Redemption,382274,Gujarat,Ahmedabad,T30,36-45,Female,47.8,UPI,Verified
INV003534,10/28/2024,118633,Redemption,172184,Madhya Pradesh,Indore,T30,46-55,Male,75.7,Net Banking,Verified
INV003231,10/28/2024,101208,Lumpsum,359421,Haryana,Gurugram,T30,26-35,Male,9.1,UPI,Verified
INV004644,10/28/2024,125498,Lumpsum,148244,Maharashtra,Nashik,B30,36-45,Male,21.7,Net Banking,Verified
INV004153,10/28/2024,120843,SIP,1053,Uttar Pradesh,Agra,B30,46-55,Male,96.3,Cheque,Verified
INV003296,10/28/2024,148567,Lumpsum,96166,Haryana,Gurugram,T30,26-35,Female,11.3,Mandate,Verified
INV002873,10/28/2024,101208,SIP,45927,Haryana,Gurugram,T30,18-25,Male,5.9,UPI,Verified
INV001192,10/28/2024,100033,SIP,48350,Telangana,Hyderabad,T30,26-35,Male,8.1,UPI,Verified
INV002607,10/28/2024,120507,SIP,14066,Rajasthan,Udaipur,B30,36-45,Male,57.5,UPI,Verified
INV002039,10/28/2024,120842,SIP,23616,Madhya Pradesh,Bhopal,B30,46-55,Male,17.3,UPI,Verified
INV001468,10/28/2024,118635,Lumpsum,499352,Tamil Nadu,Chennai,T30,26-35,Female,19.4,Net Banking,Verified
INV002327,10/28/2024,148568,SIP,3288,Punjab,Amritsar,B30,26-35,Male,7,Mandate,Pending
INV000944,10/28/2024,119552,Lumpsum,72932,Haryana,Faridabad,B30,36-45,Female,16.9,UPI,Verified
INV000750,10/28/2024,148568,SIP,445,Delhi,New Delhi,T30,26-35,Male,20.9,Cheque,Verified
INV004490,10/28/2024,119092,Lumpsum,226634,Madhya Pradesh,Indore,T30,18-25,Female,3.9,Mandate,Verified
INV002329,10/28/2024,119092,Lumpsum,357852,Madhya Pradesh,Indore,T30,56+,Male,51.2,UPI,Verified
INV004818,10/29/2024,120507,Lumpsum,5789,Maharashtra,Pune,T30,26-35,Male,23.5,Cheque,Verified
INV001834,10/29/2024,148567,SIP,9292,Gujarat,Ahmedabad,T30,26-35,Male,11.4,Net Banking,Pending
INV002315,10/29/2024,118636,Redemption,80165,Haryana,Faridabad,B30,18-25,Male,6.4,UPI,Verified
INV001187,10/29/2024,148569,SIP,4672,West Bengal,Kolkata,T30,26-35,Female,24.3,Net Banking,Verified
INV001757,10/29/2024,149322,SIP,543,Telangana,Hyderabad,T30,46-55,Male,87.3,Cheque,Verified
INV003518,10/29/2024,102887,Lumpsum,559333,Madhya Pradesh,Bhopal,B30,26-35,Male,6.7,UPI,Verified
INV000604,10/29/2024,119092,Lumpsum,390845,Karnataka,Bangalore,T30,26-35,Male,9.5,UPI,Verified
INV001874,10/29/2024,118634,SIP,1069,Telangana,Hyderabad,T30,36-45,Male,21.3,Net Banking,Verified
INV003304,10/29/2024,120506,SIP,2968,Telangana,Hyderabad,T30,18-25,Female,4.8,UPI,Verified
INV004094,10/29/2024,119092,SIP,2094,Haryana,Faridabad,B30,26-35,Female,10,Net Banking,Verified
INV003796,10/29/2024,120842,SIP,17525,Delhi,Noida,T30,26-35,Male,19.1,Cheque,Verified
INV001635,10/29/2024,101206,Redemption,167385,Tamil Nadu,Chennai,T30,26-35,Male,18.6,Cheque,Verified
INV003237,10/29/2024,125498,SIP,438,Delhi,Gurugram,T30,46-55,Male,66.7,UPI,Pending
INV001096,10/29/2024,102885,Lumpsum,149253,Punjab,Chandigarh,T30,26-35,Male,24.5,Net Banking,Verified
INV001804,10/29/2024,100025,SIP,25276,Punjab,Amritsar,B30,26-35,Male,20.1,UPI,Verified
INV004051,10/29/2024,102886,Lumpsum,18764,Rajasthan,Udaipur,B30,36-45,Female,28.8,Mandate,Verified
INV004179,10/29/2024,119599,Redemption,451182,Maharashtra,Pune,T30,26-35,Female,19.3,UPI,Verified
INV004184,10/29/2024,120505,SIP,542,Karnataka,Bangalore,T30,26-35,Male,9.9,Net Banking,Verified
INV002804,10/29/2024,101208,Redemption,66316,Madhya Pradesh,Indore,T30,36-45,Male,39.9,UPI,Verified
INV004328,10/29/2024,119120,SIP,23395,Telangana,Hyderabad,T30,26-35,Female,12.8,Mandate,Verified
INV001774,10/29/2024,119599,Lumpsum,345058,Maharashtra,Nashik,B30,56+,Male,32,UPI,Verified
INV000611,10/29/2024,102885,Lumpsum,76999,Uttar Pradesh,Agra,B30,26-35,Male,11.4,Net Banking,Verified
INV002755,10/29/2024,119598,SIP,13259,Delhi,New Delhi,T30,36-45,Female,32.4,Net Banking,Verified
INV001575,10/29/2024,102885,SIP,24496,Karnataka,Bangalore,T30,26-35,Male,12,Cheque,Verified
INV000200,10/29/2024,118634,SIP,2771,Rajasthan,Udaipur,B30,18-25,Male,4,Mandate,Verified
INV001805,10/29/2024,119095,SIP,55941,Gujarat,Ahmedabad,T30,36-45,Male,44.9,Cheque,Verified
INV003793,10/29/2024,120505,SIP,586,Delhi,New Delhi,T30,46-55,Male,94.3,UPI,Verified
INV001891,10/29/2024,119094,Redemption,386324,West Bengal,Kolkata,T30,26-35,Male,22.2,UPI,Verified
INV001711,10/29/2024,120842,SIP,2215,Madhya Pradesh,Bhopal,B30,46-55,Male,99,Cheque,Verified
INV000725,10/29/2024,120506,Lumpsum,141299,Telangana,Hyderabad,T30,18-25,Male,6.9,Net Banking,Pending
INV001790,10/29/2024,119552,Redemption,454853,Punjab,Chandigarh,T30,46-55,Male,15.8,Cheque,Verified
INV004635,10/29/2024,120842,SIP,968,Punjab,Chandigarh,T30,18-25,Male,4.4,Mandate,Verified
INV003645,10/29/2024,101206,Lumpsum,205320,Punjab,Amritsar,B30,26-35,Male,13.4,Mandate,Verified
INV001020,10/29/2024,118636,Lumpsum,14519,Maharashtra,Mumbai,T30,26-35,Female,13.5,Mandate,Verified
INV001036,10/29/2024,119598,SIP,1909,Punjab,Chandigarh,T30,46-55,Female,40.5,Mandate,Verified
INV004935,10/29/2024,118634,Redemption,568734,Telangana,Hyderabad,T30,56+,Female,44.7,UPI,Pending
INV000718,10/29/2024,125498,SIP,20633,Delhi,Gurugram,T30,26-35,Male,10.8,Net Banking,Verified
INV002338,10/29/2024,148567,SIP,521,Delhi,New Delhi,T30,26-35,Male,23.6,Mandate,Verified
INV002322,10/29/2024,120842,SIP,10515,Tamil Nadu,Chennai,T30,18-25,Male,3.3,UPI,Verified
INV004584,10/29/2024,149324,SIP,11516,Uttar Pradesh,Kanpur,B30,56+,Male,47.5,Mandate,Verified
INV003273,10/29/2024,118633,Lumpsum,143693,Haryana,Faridabad,B30,36-45,Male,18.3,Cheque,Verified
INV001221,10/29/2024,148567,SIP,5334,Delhi,New Delhi,T30,26-35,Female,22.4,Mandate,Verified
INV000034,10/29/2024,149322,Lumpsum,55363,Punjab,Chandigarh,T30,26-35,Male,24.5,Net Banking,Verified
INV002069,10/29/2024,118632,SIP,1860,West Bengal,Kolkata,T30,46-55,Male,59,Net Banking,Verified
INV002412,10/29/2024,118632,SIP,3365,Karnataka,Bangalore,T30,26-35,Male,11.4,Net Banking,Verified
INV000216,10/29/2024,120505,SIP,2177,Karnataka,Mysore,B30,26-35,Male,21.9,Mandate,Verified
INV000067,10/29/2024,118633,SIP,538,Delhi,Gurugram,T30,36-45,Male,19.7,Net Banking,Verified
INV000567,10/29/2024,120507,SIP,5919,Delhi,New Delhi,T30,26-35,Male,9.1,Mandate,Verified
INV002219,10/29/2024,120504,Lumpsum,350160,Karnataka,Mysore,B30,26-35,Male,6.9,Mandate,Verified
INV001212,10/29/2024,100025,SIP,1039,Uttar Pradesh,Lucknow,T30,36-45,Male,40.3,Cheque,Pending
INV001295,10/29/2024,118636,SIP,2900,Madhya Pradesh,Indore,T30,36-45,Male,30.8,UPI,Verified
INV003441,10/29/2024,118633,SIP,7715,West Bengal,Kolkata,T30,26-35,Male,13.5,Cheque,Verified
INV004911,10/29/2024,118636,Redemption,154638,West Bengal,Kolkata,T30,26-35,Female,9.4,Cheque,Verified
INV001728,10/29/2024,102887,SIP,459,Karnataka,Bangalore,T30,26-35,Male,17,Net Banking,Verified
INV004841,10/29/2024,125498,Lumpsum,66585,West Bengal,Kolkata,T30,26-35,Male,21.4,Mandate,Pending
INV001524,10/29/2024,125498,SIP,53007,Madhya Pradesh,Bhopal,B30,26-35,Male,7.7,Net Banking,Verified
INV001645,10/29/2024,148567,SIP,1172,Uttar Pradesh,Kanpur,B30,46-55,Male,77.5,Cheque,Verified
INV002698,10/29/2024,102885,SIP,10832,Maharashtra,Pune,T30,26-35,Male,20.9,Cheque,Verified
INV000032,10/29/2024,148568,Redemption,335798,Delhi,Noida,T30,36-45,Male,21.8,Net Banking,Verified
INV004908,10/29/2024,119092,SIP,16329,Rajasthan,Jaipur,T30,18-25,Male,6.1,Mandate,Verified
INV000009,10/29/2024,148569,SIP,3591,Haryana,Gurugram,T30,26-35,Male,17.1,UPI,Pending
INV003694,10/29/2024,149322,SIP,890,Madhya Pradesh,Bhopal,B30,26-35,Female,24.1,UPI,Verified
INV003902,10/29/2024,119598,SIP,21642,Karnataka,Mysore,B30,26-35,Male,23.1,Cheque,Verified
INV000636,10/30/2024,119094,SIP,579,Delhi,Noida,T30,46-55,Male,79.6,Net Banking,Verified
INV002725,10/30/2024,119599,Redemption,30911,Rajasthan,Udaipur,B30,46-55,Female,49.2,Mandate,Verified
INV001510,10/30/2024,120844,Redemption,381608,Gujarat,Surat,T30,26-35,Male,15.4,Cheque,Verified
INV004807,10/30/2024,120506,SIP,8113,Maharashtra,Mumbai,T30,36-45,Male,31.4,Mandate,Verified
INV003892,10/30/2024,149323,SIP,2672,Punjab,Amritsar,B30,46-55,Male,24.4,Net Banking,Pending
INV004386,10/30/2024,120507,Lumpsum,42141,Tamil Nadu,Coimbatore,B30,18-25,Male,5.5,UPI,Verified
INV002675,10/30/2024,118635,Lumpsum,204221,Uttar Pradesh,Agra,B30,36-45,Male,17.9,Cheque,Verified
INV001410,10/30/2024,100016,Redemption,73108,Maharashtra,Mumbai,T30,46-55,Male,26.5,Cheque,Pending
INV000463,10/30/2024,119093,SIP,5556,Gujarat,Ahmedabad,T30,26-35,Male,8.9,Net Banking,Verified
INV004935,10/30/2024,118632,SIP,488,Telangana,Hyderabad,T30,56+,Female,44.7,Net Banking,Verified
INV002673,10/30/2024,120506,SIP,543,Maharashtra,Mumbai,T30,26-35,Male,14.2,UPI,Pending
INV003024,10/30/2024,118634,Lumpsum,504698,Maharashtra,Pune,T30,36-45,Female,43.1,Cheque,Verified
INV001599,10/30/2024,118634,SIP,15423,Haryana,Faridabad,B30,36-45,Female,31,Net Banking,Verified
INV000221,10/30/2024,149323,Lumpsum,133210,Uttar Pradesh,Agra,B30,36-45,Female,46.2,UPI,Verified
INV002891,10/30/2024,100033,Redemption,166143,Haryana,Faridabad,B30,36-45,Female,56.5,Net Banking,Verified
INV003297,10/30/2024,119552,SIP,9318,Madhya Pradesh,Bhopal,B30,36-45,Female,16.3,Net Banking,Verified
INV002052,10/30/2024,118632,SIP,48218,Uttar Pradesh,Lucknow,T30,36-45,Male,50.8,Cheque,Verified
INV001497,10/30/2024,102887,SIP,10764,Maharashtra,Mumbai,T30,36-45,Male,56.8,UPI,Verified
INV004412,10/30/2024,119094,SIP,2925,Punjab,Amritsar,B30,26-35,Female,21.6,Net Banking,Verified
INV001591,10/30/2024,148569,Lumpsum,216343,Rajasthan,Jaipur,T30,56+,Male,28.1,Cheque,Verified
INV002205,10/30/2024,149324,Lumpsum,231933,Gujarat,Surat,T30,26-35,Female,10.9,Mandate,Verified
INV002391,10/30/2024,118632,SIP,11209,Madhya Pradesh,Bhopal,B30,18-25,Female,7.9,Mandate,Verified
INV004598,10/30/2024,118633,SIP,40552,Tamil Nadu,Chennai,T30,46-55,Male,60.5,Net Banking,Verified
INV004461,10/30/2024,118636,Redemption,153805,Tamil Nadu,Chennai,T30,46-55,Male,80.3,Cheque,Verified
INV002706,10/30/2024,120841,Lumpsum,124131,Haryana,Faridabad,B30,46-55,Female,22.8,UPI,Verified
INV002138,10/30/2024,148568,SIP,3335,Karnataka,Bangalore,T30,46-55,Female,78.2,Mandate,Verified
INV004161,10/30/2024,149323,SIP,508,Telangana,Hyderabad,T30,46-55,Male,94.7,UPI,Verified
INV001227,10/30/2024,101207,SIP,9469,Tamil Nadu,Coimbatore,B30,36-45,Male,58.3,UPI,Verified
INV000296,10/30/2024,148569,Lumpsum,512627,Madhya Pradesh,Indore,T30,26-35,Male,16.7,Cheque,Verified
INV003120,10/30/2024,120844,Lumpsum,142843,Punjab,Amritsar,B30,26-35,Male,19.1,UPI,Verified
INV002430,10/30/2024,120505,SIP,9270,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,UPI,Verified
INV004958,10/30/2024,120844,Redemption,232148,Maharashtra,Mumbai,T30,36-45,Male,20.9,Mandate,Verified
INV004112,10/30/2024,100025,SIP,1763,Madhya Pradesh,Bhopal,B30,46-55,Male,30,UPI,Verified
INV004441,10/30/2024,149322,SIP,54710,Uttar Pradesh,Lucknow,T30,26-35,Male,24,UPI,Verified
INV004367,10/30/2024,119551,SIP,27950,Karnataka,Mysore,B30,26-35,Female,8.3,Mandate,Verified
INV000153,10/30/2024,149324,SIP,1899,Karnataka,Mysore,B30,26-35,Male,14.1,Net Banking,Verified
INV000255,10/30/2024,120841,Lumpsum,107591,Haryana,Gurugram,T30,26-35,Female,19.9,Cheque,Verified
INV001096,10/30/2024,118635,SIP,507,Punjab,Chandigarh,T30,26-35,Male,24.5,Cheque,Verified
INV000240,10/30/2024,120507,SIP,2145,West Bengal,Kolkata,T30,26-35,Female,6.8,Net Banking,Pending
INV003254,10/30/2024,118632,SIP,55408,Uttar Pradesh,Lucknow,T30,26-35,Male,9.5,Cheque,Verified
INV004271,10/30/2024,119551,SIP,4447,Maharashtra,Mumbai,T30,18-25,Male,3.2,Net Banking,Verified
INV002249,10/30/2024,120503,Lumpsum,182452,Karnataka,Bangalore,T30,36-45,Male,19.6,Cheque,Verified
INV002642,10/30/2024,118636,SIP,49985,Haryana,Gurugram,T30,46-55,Female,48.8,Net Banking,Verified
INV002840,10/30/2024,101207,SIP,14108,Gujarat,Surat,T30,26-35,Female,12,Net Banking,Pending
INV000664,10/30/2024,148569,Lumpsum,153384,West Bengal,Kolkata,T30,26-35,Male,21.1,Cheque,Verified
INV002098,10/30/2024,119092,SIP,807,Gujarat,Ahmedabad,T30,26-35,Male,15.6,Cheque,Verified
INV004336,10/30/2024,118634,Lumpsum,118595,West Bengal,Kolkata,T30,46-55,Female,35,Mandate,Verified
INV004833,10/30/2024,149323,SIP,12685,Madhya Pradesh,Bhopal,B30,26-35,Female,16.5,Mandate,Verified
INV001806,10/30/2024,100025,SIP,16150,Telangana,Hyderabad,T30,36-45,Male,32.6,Mandate,Verified
INV001374,10/30/2024,100016,Lumpsum,144366,Madhya Pradesh,Indore,T30,36-45,Male,14.2,Mandate,Verified
INV004314,10/30/2024,118632,SIP,2395,Haryana,Gurugram,T30,26-35,Male,19.2,Mandate,Verified
INV000926,10/30/2024,119120,SIP,14393,Delhi,New Delhi,T30,36-45,Male,46.1,Mandate,Verified
INV001883,10/30/2024,118633,SIP,6817,Maharashtra,Pune,T30,46-55,Male,69.3,Mandate,Verified
INV002343,10/30/2024,100033,SIP,8499,Punjab,Amritsar,B30,26-35,Male,22.1,Net Banking,Verified
INV002985,10/30/2024,148568,Lumpsum,125612,Gujarat,Ahmedabad,T30,36-45,Male,26.4,Cheque,Verified
INV003723,10/30/2024,119093,SIP,2247,Tamil Nadu,Chennai,T30,26-35,Female,10.9,UPI,Verified
INV004822,10/30/2024,118634,Lumpsum,409712,Rajasthan,Udaipur,B30,26-35,Male,14.8,Net Banking,Verified
INV003566,10/30/2024,120843,Lumpsum,21985,Tamil Nadu,Coimbatore,B30,26-35,Male,8.7,Mandate,Verified
INV001549,10/30/2024,118636,Redemption,51361,Haryana,Gurugram,T30,36-45,Male,19.5,UPI,Verified
INV002448,10/30/2024,148567,SIP,4296,Madhya Pradesh,Bhopal,B30,26-35,Male,24.7,Cheque,Verified
INV000545,10/30/2024,120507,SIP,15883,Telangana,Hyderabad,T30,26-35,Male,23.6,Net Banking,Verified
INV001771,10/30/2024,148567,Lumpsum,422978,Gujarat,Surat,T30,46-55,Male,85.9,Mandate,Verified
INV003922,10/30/2024,149323,Redemption,380836,Tamil Nadu,Chennai,T30,56+,Male,59.9,Cheque,Verified
INV001363,10/30/2024,119551,SIP,17628,Karnataka,Mysore,B30,56+,Male,29.4,Mandate,Verified
INV004740,10/30/2024,148569,SIP,569,Tamil Nadu,Chennai,T30,56+,Male,43.4,Net Banking,Verified
INV004453,10/30/2024,120506,Lumpsum,572610,Telangana,Hyderabad,T30,36-45,Male,14.3,Mandate,Verified
INV003392,10/30/2024,120506,SIP,27643,West Bengal,Kolkata,T30,56+,Male,16.5,Cheque,Verified
INV001478,10/30/2024,148567,SIP,2956,Maharashtra,Mumbai,T30,36-45,Male,24.2,Net Banking,Verified
INV004901,10/30/2024,120844,SIP,59469,Haryana,Gurugram,T30,26-35,Female,10.8,Mandate,Verified
INV004831,10/31/2024,100016,SIP,839,Maharashtra,Mumbai,T30,18-25,Female,5.9,Mandate,Verified
INV002881,10/31/2024,125498,SIP,941,Uttar Pradesh,Agra,B30,26-35,Female,11.4,UPI,Verified
INV003757,10/31/2024,119094,SIP,926,Uttar Pradesh,Agra,B30,18-25,Male,3.7,Cheque,Verified
INV002779,10/31/2024,100033,Redemption,214139,Uttar Pradesh,Lucknow,T30,26-35,Male,10.4,Cheque,Verified
INV004741,10/31/2024,120841,Lumpsum,451219,Telangana,Hyderabad,T30,26-35,Female,24.9,Mandate,Verified
INV004816,10/31/2024,118635,Redemption,394749,Karnataka,Bangalore,T30,18-25,Male,4.1,Net Banking,Verified
INV002326,10/31/2024,100016,SIP,851,Telangana,Hyderabad,T30,36-45,Female,33.2,Net Banking,Verified
INV002409,10/31/2024,102887,SIP,2166,Punjab,Amritsar,B30,18-25,Female,4.9,Mandate,Verified
INV000808,10/31/2024,100025,SIP,522,Punjab,Chandigarh,T30,36-45,Male,34.9,Cheque,Verified
INV000569,10/31/2024,149324,Lumpsum,544742,Madhya Pradesh,Indore,T30,26-35,Male,8,Mandate,Verified
INV000128,10/31/2024,119093,SIP,8630,Rajasthan,Jaipur,T30,36-45,Female,50.9,Mandate,Verified
INV000649,10/31/2024,120844,SIP,15309,Tamil Nadu,Chennai,T30,36-45,Male,27.3,Mandate,Verified
INV001128,10/31/2024,148567,SIP,2543,West Bengal,Kolkata,T30,36-45,Female,43.2,Cheque,Pending
INV001747,10/31/2024,148568,Redemption,358164,Madhya Pradesh,Indore,T30,18-25,Female,3.8,Mandate,Verified
INV003452,10/31/2024,118635,SIP,7114,Haryana,Faridabad,B30,18-25,Male,4.5,Net Banking,Verified
INV002711,10/31/2024,149322,SIP,1733,Haryana,Gurugram,T30,26-35,Male,12.4,UPI,Verified
INV000920,10/31/2024,148569,SIP,1696,Delhi,Gurugram,T30,56+,Male,19.8,Cheque,Verified
INV004295,10/31/2024,120506,SIP,6773,Karnataka,Bangalore,T30,36-45,Male,50.6,Net Banking,Verified
INV004352,10/31/2024,119095,SIP,7448,Punjab,Chandigarh,T30,18-25,Female,5.8,Net Banking,Verified
INV002509,10/31/2024,101206,SIP,44045,Maharashtra,Mumbai,T30,36-45,Female,19.9,Net Banking,Verified
INV000600,10/31/2024,119598,SIP,8892,Maharashtra,Mumbai,T30,26-35,Male,17.3,Cheque,Verified
INV001349,10/31/2024,120843,Redemption,88295,Haryana,Gurugram,T30,18-25,Female,5.3,Mandate,Verified
INV001979,10/31/2024,119551,SIP,491,Maharashtra,Pune,T30,26-35,Male,12.2,Net Banking,Verified
INV001542,10/31/2024,119095,SIP,16198,Uttar Pradesh,Lucknow,T30,36-45,Male,49.1,Cheque,Pending
INV004079,10/31/2024,148569,SIP,23587,Karnataka,Bangalore,T30,36-45,Female,57.2,Mandate,Verified
INV001721,10/31/2024,119551,SIP,8342,Punjab,Amritsar,B30,26-35,Male,10.8,Mandate,Verified
INV000040,10/31/2024,119095,SIP,55026,Karnataka,Mysore,B30,26-35,Male,14.7,UPI,Verified
INV004300,10/31/2024,120841,Redemption,459965,West Bengal,Kolkata,T30,26-35,Male,12.4,Cheque,Verified
INV003771,10/31/2024,148568,SIP,593,Telangana,Hyderabad,T30,46-55,Male,47.6,UPI,Verified
INV003270,10/31/2024,100033,Redemption,104939,Karnataka,Bangalore,T30,56+,Male,43.3,UPI,Verified
INV003442,10/31/2024,101206,SIP,2345,Rajasthan,Jaipur,T30,56+,Male,51.6,UPI,Verified
INV001598,10/31/2024,119551,SIP,22504,Tamil Nadu,Coimbatore,B30,36-45,Male,48.2,Cheque,Verified
INV001157,10/31/2024,101206,SIP,6142,Tamil Nadu,Coimbatore,B30,36-45,Female,23,UPI,Verified
INV001987,10/31/2024,120503,Lumpsum,117567,Tamil Nadu,Coimbatore,B30,18-25,Male,7.2,Net Banking,Pending
INV000660,10/31/2024,120844,SIP,2749,Punjab,Chandigarh,T30,36-45,Male,14.1,Net Banking,Verified
INV000698,10/31/2024,120841,Lumpsum,76504,Madhya Pradesh,Bhopal,B30,18-25,Male,7.1,Mandate,Verified
INV002349,10/31/2024,149323,SIP,2924,Punjab,Amritsar,B30,26-35,Female,9.6,UPI,Verified
INV000880,10/31/2024,118635,SIP,474,Madhya Pradesh,Indore,T30,26-35,Male,18.4,Net Banking,Verified
INV004463,10/31/2024,118633,SIP,10679,Karnataka,Bangalore,T30,26-35,Female,16.1,UPI,Verified
INV000630,10/31/2024,119120,SIP,22112,Uttar Pradesh,Kanpur,B30,26-35,Male,18.9,Mandate,Pending
INV004768,10/31/2024,119094,Lumpsum,120185,Delhi,Noida,T30,46-55,Female,98.4,UPI,Verified
INV000380,10/31/2024,120503,Lumpsum,190716,Haryana,Gurugram,T30,56+,Male,24.2,Cheque,Verified
INV003756,10/31/2024,100016,Lumpsum,48122,Telangana,Hyderabad,T30,26-35,Male,6.9,Cheque,Verified
INV003724,10/31/2024,125497,SIP,528,Punjab,Amritsar,B30,56+,Male,52.5,Net Banking,Verified
INV003111,10/31/2024,125498,SIP,7224,Delhi,Gurugram,T30,18-25,Female,5.9,UPI,Verified
INV003558,10/31/2024,100016,SIP,47505,Uttar Pradesh,Lucknow,T30,18-25,Male,6.1,Cheque,Verified
INV000179,10/31/2024,119599,SIP,7026,Rajasthan,Udaipur,B30,26-35,Male,10,Net Banking,Verified
INV000846,10/31/2024,102885,SIP,4449,Rajasthan,Udaipur,B30,26-35,Female,21.7,Mandate,Pending
INV003616,10/31/2024,120843,Lumpsum,399199,Rajasthan,Jaipur,T30,36-45,Female,14,Cheque,Verified
INV003021,10/31/2024,120507,SIP,6418,Telangana,Hyderabad,T30,56+,Female,65,Net Banking,Verified
INV001322,10/31/2024,118635,SIP,48840,Uttar Pradesh,Lucknow,T30,26-35,Female,10.5,UPI,Verified
INV004802,10/31/2024,102885,SIP,2456,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,UPI,Verified
INV003091,10/31/2024,125497,SIP,9061,Delhi,New Delhi,T30,36-45,Female,36.4,UPI,Verified
INV004180,10/31/2024,102886,SIP,5803,Madhya Pradesh,Bhopal,B30,26-35,Male,17.2,UPI,Verified
INV001891,10/31/2024,118633,SIP,7264,West Bengal,Kolkata,T30,26-35,Male,22.2,Mandate,Verified
INV002632,10/31/2024,119598,SIP,5938,Tamil Nadu,Chennai,T30,26-35,Female,14.1,Net Banking,Verified
INV003873,11/1/2024,119120,SIP,29577,Telangana,Hyderabad,T30,36-45,Female,37.2,Mandate,Verified
INV000768,11/1/2024,125497,SIP,2938,Delhi,Noida,T30,56+,Male,12.2,Net Banking,Verified
INV002237,11/1/2024,120841,SIP,8086,Uttar Pradesh,Agra,B30,46-55,Male,23.1,Mandate,Verified
INV004378,11/1/2024,118632,Lumpsum,458703,Tamil Nadu,Chennai,T30,26-35,Female,23.2,Net Banking,Verified
INV003086,11/1/2024,101206,Lumpsum,452428,West Bengal,Kolkata,T30,26-35,Male,20.2,Net Banking,Verified
INV003817,11/1/2024,125497,Redemption,456060,Gujarat,Surat,T30,26-35,Male,9,Mandate,Verified
INV002766,11/1/2024,120843,SIP,13913,Punjab,Chandigarh,T30,26-35,Female,8.7,Cheque,Pending
INV002113,11/1/2024,119095,Redemption,324048,Maharashtra,Nashik,B30,26-35,Male,21.6,UPI,Pending
INV003576,11/1/2024,101208,SIP,490,Karnataka,Mysore,B30,26-35,Female,19.6,UPI,Verified
INV001789,11/1/2024,125497,Lumpsum,101048,Gujarat,Surat,T30,18-25,Male,4.4,Mandate,Verified
INV001912,11/1/2024,118635,Lumpsum,135147,Haryana,Gurugram,T30,26-35,Male,10.4,Cheque,Verified
INV003450,11/1/2024,119093,SIP,925,Maharashtra,Nashik,B30,18-25,Female,4.2,Cheque,Verified
